year,reporterCode,partnerCode,reporter,partner,cmdCode,primaryValue,import_value,tradeFlow,refYear
2020,528,392,NLD,JPN,01,641212.2128080981,514630.9999001915,Export,2020
2020,528,392,NLD,JPN,02,108121.33413034577,151591.91396794113,Export,2020
2020,528,392,NLD,JPN,03,125390.6407876134,158960.02598244295,Export,2020
2020,528,392,NLD,JPN,04,129913.21946759432,128857.98579717916,Export,2020
2020,528,392,NLD,JPN,05,25804885.143723242,29296324.689403962,Export,2020
2020,528,392,NLD,JPN,06,31435.739165985247,19552.360351928477,Export,2020
2020,528,392,NLD,JPN,07,193380.0413061964,248583.41602677922,Export,2020
2020,528,392,NLD,JPN,08,271668.86897322646,293083.3792485616,Export,2020
2020,528,124,NLD,CAN,01,11763.372343767069,10467.789506291008,Export,2020
2020,528,124,NLD,CAN,02,5862.118655104467,5632.986203172752,Export,2020
2020,528,124,NLD,CAN,03,769578.8533185334,884737.9840808952,Export,2020
2020,528,124,NLD,CAN,04,17765.50908589155,21523.983768001788,Export,2020
2020,528,124,NLD,CAN,05,259502.75849426544,207368.19598248196,Export,2020
2020,528,124,NLD,CAN,06,6516239.329516547,7534723.939052943,Export,2020
2020,528,124,NLD,CAN,07,759616.3470310011,663779.9592265139,Export,2020
2020,528,124,NLD,CAN,08,545803.665599744,224528.17463705575,Export,2020
2020,528,752,NLD,SWE,01,257608.63239666907,352610.87015074416,Export,2020
2020,528,752,NLD,SWE,02,122904.02162240227,148287.57397269187,Export,2020
2020,528,752,NLD,SWE,03,323784.1797784023,418833.1825028143,Export,2020
2020,528,752,NLD,SWE,04,566509.0306186205,656934.1878831524,Export,2020
2020,528,752,NLD,SWE,05,197338.65660429007,174001.20398823888,Export,2020
2020,528,752,NLD,SWE,06,62208.85338046095,58910.97547491415,Export,2020
2020,528,752,NLD,SWE,07,38304.80385794476,37913.19650769926,Export,2020
2020,528,752,NLD,SWE,08,594743.3963956524,686231.0815309057,Export,2020
2020,724,842,ESP,USA,01,87849.25150950732,100819.20886744309,Export,2020
2020,724,842,ESP,USA,02,7979.850996493393,5866.864520749796,Export,2020
2020,724,842,ESP,USA,03,1587203.5257119464,1747973.0362864335,Export,2020
2020,724,842,ESP,USA,04,128013.14975518815,408119.13490606,Export,2020
2020,724,842,ESP,USA,05,498607.5645192934,487156.30135927635,Export,2020
2020,724,842,ESP,USA,06,764571.4715259005,823930.6285277389,Export,2020
2020,724,842,ESP,USA,07,481842.9108752951,456810.0484517754,Export,2020
2020,724,842,ESP,USA,08,203449.06388417303,196480.67690399394,Export,2020
2020,724,156,ESP,CHN,01,7844792.471904027,5757722.688667177,Export,2020
2020,724,156,ESP,CHN,02,73870.03760031017,70606.45563201814,Export,2020
2020,724,156,ESP,CHN,03,92537.2151113774,98386.82320157647,Export,2020
2020,724,156,ESP,CHN,04,24360.383642739696,32905.15480411205,Export,2020
2020,724,156,ESP,CHN,05,309632.65449818206,357344.7921635521,Export,2020
2020,724,156,ESP,CHN,06,49909.546288861726,52017.12873646266,Export,2020
2020,724,156,ESP,CHN,07,69812.281145829,61536.69392338739,Export,2020
2020,724,156,ESP,CHN,08,122908.80619673194,142572.42808261147,Export,2020
2020,724,250,ESP,FRA,01,381920.18425601156,411169.290268151,Export,2020
2020,724,250,ESP,FRA,02,67226.91868961125,72772.93057777385,Export,2020
2020,724,250,ESP,FRA,03,236668.14038634737,121140.76430428511,Export,2020
2020,724,250,ESP,FRA,04,81216.49478982904,63914.84721600287,Export,2020
2020,724,250,ESP,FRA,05,548249.7965676135,573547.3304668347,Export,2020
2020,724,250,ESP,FRA,06,721664.9141246869,786758.7098454293,Export,2020
2020,724,250,ESP,FRA,07,195857.72319570926,138737.26311437605,Export,2020
2020,724,250,ESP,FRA,08,47002.648549359765,53740.061608478805,Export,2020
2020,724,356,ESP,IND,01,1725832.635173223,1606437.020429456,Export,2020
2020,724,356,ESP,IND,02,341849.26347158867,231500.92786209242,Export,2020
2020,724,356,ESP,IND,03,448891.08796110307,445507.60543468216,Export,2020
2020,724,356,ESP,IND,04,316455.0188442963,327980.69240556855,Export,2020
2020,724,356,ESP,IND,05,231144.34200208512,285000.5521998184,Export,2020
2020,724,356,ESP,IND,06,137888.4961707638,157402.1026774602,Export,2020
2020,724,356,ESP,IND,07,3534597.421139353,2328621.697665349,Export,2020
2020,724,356,ESP,IND,08,3909267.5257452223,2873377.2919316497,Export,2020
2020,724,484,ESP,MEX,01,62373.19820778231,54678.43379142816,Export,2020
2020,724,484,ESP,MEX,02,250423.50185223875,297689.21019297576,Export,2020
2020,724,484,ESP,MEX,03,119830.8339697658,76199.15995066041,Export,2020
2020,724,484,ESP,MEX,04,565659.2821801519,463184.76187689084,Export,2020
2020,724,484,ESP,MEX,05,89284.0458666931,56507.215301564975,Export,2020
2020,724,484,ESP,MEX,06,62613.248908117224,71892.74467194988,Export,2020
2020,724,484,ESP,MEX,07,224502.78593975928,216780.49646712898,Export,2020
2020,724,484,ESP,MEX,08,156969.42722509478,172999.16680798374,Export,2020
2020,724,36,ESP,AUS,01,215800.58345525403,179063.53450767565,Export,2020
2020,724,36,ESP,AUS,02,3477366.299689889,3810671.9262087727,Export,2020
2020,724,36,ESP,AUS,03,11692.952828226602,12754.451315495211,Export,2020
2020,724,36,ESP,AUS,04,523316.14646281186,405857.31629269064,Export,2020
2020,724,36,ESP,AUS,05,737452.1886975083,740901.2842441238,Export,2020
2020,724,36,ESP,AUS,06,14295.997223395225,10465.378323648696,Export,2020
2020,724,36,ESP,AUS,07,323703.5850042358,252179.6805083071,Export,2020
2020,724,36,ESP,AUS,08,313084.8353523334,350594.87699046463,Export,2020
2020,724,756,ESP,CHE,01,16112.459166068244,15867.139811443452,Export,2020
2020,724,756,ESP,CHE,02,333437.54763338494,294943.6014884896,Export,2020
2020,724,756,ESP,CHE,03,3291.627725179447,4232.985717111785,Export,2020
2020,724,756,ESP,CHE,04,100445.5374844851,99793.0224638427,Export,2020
2020,724,756,ESP,CHE,05,898136.2858815658,1274167.2181569035,Export,2020
2020,724,756,ESP,CHE,06,304261.55435200664,244344.31913612055,Export,2020
2020,724,756,ESP,CHE,07,50651.68529332701,62925.0774986817,Export,2020
2020,724,756,ESP,CHE,08,137346.50679336558,122093.54300237074,Export,2020
2020,724,578,ESP,NOR,01,979156.0594099228,1329058.5442911042,Export,2020
2020,724,578,ESP,NOR,02,6977305.425655124,6347057.861262504,Export,2020
2020,724,578,ESP,NOR,03,66958.52723448504,90675.52082084055,Export,2020
2020,724,578,ESP,NOR,04,784111.0631753934,652666.3726374757,Export,2020
2020,724,578,ESP,NOR,05,584353.432845189,584927.333195949,Export,2020
2020,724,578,ESP,NOR,06,85097.0987116888,89041.0248813914,Export,2020
2020,724,578,ESP,NOR,07,912133.9146329641,798380.0422099965,Export,2020
2020,724,578,ESP,NOR,08,114644.29862474112,119275.90560697403,Export,2020
2020,756,250,CHE,FRA,01,108596.06078621988,92725.46801239913,Export,2020
2020,756,250,CHE,FRA,02,43349.86437499251,30841.566313989726,Export,2020
2020,756,250,CHE,FRA,03,2130423.2388700694,2615849.2917159745,Export,2020
2020,756,250,CHE,FRA,04,424138.3490418018,568143.8184858065,Export,2020
2020,756,250,CHE,FRA,05,38885.05830452735,43869.25427760795,Export,2020
2020,756,250,CHE,FRA,06,58350.700877331,58243.81361375908,Export,2020
2020,756,250,CHE,FRA,07,292265.4418034649,249354.44211193392,Export,2020
2020,756,250,CHE,FRA,08,183857.40280625803,227205.22159300587,Export,2020
2020,756,484,CHE,MEX,01,669581.3396386025,693854.1919481354,Export,2020
2020,756,484,CHE,MEX,02,934744.5606951194,919536.6916208039,Export,2020
2020,756,484,CHE,MEX,03,89159.85758334589,101813.41528795693,Export,2020
2020,756,484,CHE,MEX,04,242914.88289453537,295636.0528762398,Export,2020
2020,756,484,CHE,MEX,05,4761.29808011793,4778.679161484258,Export,2020
2020,756,484,CHE,MEX,06,59825.77835876061,70508.08242555495,Export,2020
2020,756,484,CHE,MEX,07,55233.0836373016,59777.193726547535,Export,2020
2020,756,484,CHE,MEX,08,370314.0606217014,379895.3941347387,Export,2020
2020,756,410,CHE,KOR,01,5520.992939053156,5996.913232435882,Export,2020
2020,756,410,CHE,KOR,02,1076011.7957856075,1464471.2824935417,Export,2020
2020,756,410,CHE,KOR,03,109220.04510792685,121384.42156722948,Export,2020
2020,756,410,CHE,KOR,04,40471.267276641345,41293.33927401693,Export,2020
2020,756,410,CHE,KOR,05,56988.15891749019,54601.77277251693,Export,2020
2020,756,410,CHE,KOR,06,271581.1826697079,407657.76232310786,Export,2020
2020,756,410,CHE,KOR,07,140927.23994308815,135344.83678824373,Export,2020
2020,756,410,CHE,KOR,08,1098148.6835497438,751344.519690465,Export,2020
2020,752,842,SWE,USA,01,876986.7546763875,1159908.949991482,Export,2020
2020,752,842,SWE,USA,02,3776.542669040964,3195.886839033781,Export,2020
2020,752,842,SWE,USA,03,29739.97133594049,33167.79836840793,Export,2020
2020,752,842,SWE,USA,04,159852.05066013616,128584.25347955433,Export,2020
2020,752,842,SWE,USA,05,677845.3617906009,543970.5241288927,Export,2020
2020,752,842,SWE,USA,06,49760.37953908642,56655.32910209159,Export,2020
2020,752,842,SWE,USA,07,2103953.942257461,1361473.2375015712,Export,2020
2020,752,842,SWE,USA,08,97802.43612839989,116598.73773281161,Export,2020
2020,752,156,SWE,CHN,01,22210.090459123996,20928.42209420877,Export,2020
2020,752,156,SWE,CHN,02,175219.877432915,168458.00255134236,Export,2020
2020,752,156,SWE,CHN,03,30684.373439284525,23517.99251209111,Export,2020
2020,752,156,SWE,CHN,04,89287.14366465702,92201.36932957693,Export,2020
2020,752,156,SWE,CHN,05,349389.6260420617,306339.8477337344,Export,2020
2020,752,156,SWE,CHN,06,106461.16870322933,128876.9710403311,Export,2020
2020,752,156,SWE,CHN,07,904413.8156500941,937851.5597850292,Export,2020
2020,752,156,SWE,CHN,08,11156.562483323727,17608.756661273215,Export,2020
2020,752,276,SWE,DEU,01,110338.94043481698,104887.68759319937,Export,2020
2020,752,276,SWE,DEU,02,31791.67952216501,35361.71110374493,Export,2020
2020,752,276,SWE,DEU,03,978872.7693506461,1143039.3112979715,Export,2020
2020,752,276,SWE,DEU,04,180319.07417388257,184874.38531126312,Export,2020
2020,752,276,SWE,DEU,05,2344080.703616147,2644181.577395389,Export,2020
2020,752,276,SWE,DEU,06,99978.76678276193,117167.73197441048,Export,2020
2020,752,276,SWE,DEU,07,908248.0967556821,1139616.1883510917,Export,2020
2020,752,276,SWE,DEU,08,147094.4479002605,182209.18032713505,Export,2020
2020,752,826,SWE,GBR,01,33350.283440566884,39117.02750807767,Export,2020
2020,752,826,SWE,GBR,02,30146.292066063208,30764.540904785947,Export,2020
2020,752,826,SWE,GBR,03,99442.90049053846,96740.21378487808,Export,2020
2020,752,826,SWE,GBR,04,601591.5161849908,640956.1219763571,Export,2020
2020,752,826,SWE,GBR,05,218848.40872988998,121447.9152747217,Export,2020
2020,752,826,SWE,GBR,06,350040.12427370355,364163.449032827,Export,2020
2020,752,826,SWE,GBR,07,686185.6453926754,186472.36738110884,Export,2020
2020,752,826,SWE,GBR,08,5489985.887198763,3952711.6236110637,Export,2020
2020,752,392,SWE,JPN,01,580965.857447846,656288.3895128865,Export,2020
2020,752,392,SWE,JPN,02,18679.81502293458,21064.058040641205,Export,2020
2020,752,392,SWE,JPN,03,292617.19278329075,377279.03720895405,Export,2020
2020,752,392,SWE,JPN,04,221282.80341945318,239389.97349655195,Export,2020
2020,752,392,SWE,JPN,05,19720.760720474944,12991.78836317264,Export,2020
2020,752,392,SWE,JPN,06,857332.9632244438,954486.3029946181,Export,2020
2020,752,392,SWE,JPN,07,833716.3405738071,552969.7620570749,Export,2020
2020,752,392,SWE,JPN,08,356819.62254322565,299686.3537895451,Export,2020
2020,752,484,SWE,MEX,01,194273.831650063,112695.46608448435,Export,2020
2020,752,484,SWE,MEX,02,302465.110898597,288357.62404409854,Export,2020
2020,752,484,SWE,MEX,03,146924.7106935427,142364.73679375966,Export,2020
2020,752,484,SWE,MEX,04,15458.5203137702,13489.468444391126,Export,2020
2020,752,484,SWE,MEX,05,32706.575926461792,22630.261642251025,Export,2020
2020,752,484,SWE,MEX,06,52732.21275913045,68763.7729789984,Export,2020
2020,752,484,SWE,MEX,07,12005.45406645032,17052.654418817034,Export,2020
2020,752,484,SWE,MEX,08,140228.4971058254,132588.09412807866,Export,2020
2020,752,643,SWE,RUS,01,369480.68486389966,426442.33683835703,Export,2020
2020,752,643,SWE,RUS,02,411936.6086864156,380999.42948322993,Export,2020
2020,752,643,SWE,RUS,03,1225892.401606478,1031609.1951500964,Export,2020
2020,752,643,SWE,RUS,04,207939.41059165046,268729.1255541087,Export,2020
2020,752,643,SWE,RUS,05,1063287.3012411399,1355975.0278783138,Export,2020
2020,752,643,SWE,RUS,06,147782.0051796287,134328.7653928535,Export,2020
2020,752,643,SWE,RUS,07,1872793.1674069746,1942026.4969588218,Export,2020
2020,752,643,SWE,RUS,08,49907.59952082862,56464.75007214717,Export,2020
2020,752,36,SWE,AUS,01,97245.81588353866,119460.7938494118,Export,2020
2020,752,36,SWE,AUS,02,303418.35795093095,335530.3587138634,Export,2020
2020,752,36,SWE,AUS,03,960609.8804553733,736852.4564583241,Export,2020
2020,752,36,SWE,AUS,04,77459.82560436336,63832.48993965797,Export,2020
2020,752,36,SWE,AUS,05,1476911.7104147738,386836.61789425474,Export,2020
2020,752,36,SWE,AUS,06,629403.4111055302,581408.7945193412,Export,2020
2020,752,36,SWE,AUS,07,178947.58483113028,169075.40590645294,Export,2020
2020,752,36,SWE,AUS,08,972764.0694478395,913862.6466836354,Export,2020
2020,752,710,SWE,ZAF,01,355364.15152995795,282518.0874316303,Export,2020
2020,752,710,SWE,ZAF,02,47864.80231301462,36820.41729144617,Export,2020
2020,752,710,SWE,ZAF,03,52908.45241361414,65051.6454185657,Export,2020
2020,752,710,SWE,ZAF,04,44341.3585764424,44078.070317288126,Export,2020
2020,752,710,SWE,ZAF,05,217112.60188130965,221211.98973916261,Export,2020
2020,752,710,SWE,ZAF,06,184849.6715545378,210196.97478168065,Export,2020
2020,752,710,SWE,ZAF,07,172510.52027272954,600462.5155237213,Export,2020
2020,752,710,SWE,ZAF,08,288150.91362512973,365532.2198436855,Export,2020
2020,752,528,SWE,NLD,01,242254.9308955565,210810.31254984785,Export,2020
2020,752,528,SWE,NLD,02,1049895.951159675,1389582.8727554479,Export,2020
2020,752,528,SWE,NLD,03,353131.22239877144,265197.9302977611,Export,2020
2020,752,528,SWE,NLD,04,488600.9458707947,438438.3206400518,Export,2020
2020,752,528,SWE,NLD,05,469657.1292933083,467860.95567412383,Export,2020
2020,752,528,SWE,NLD,06,1566216.780834389,1075998.329903836,Export,2020
2020,752,528,SWE,NLD,07,149104.65558246872,64502.36807808242,Export,2020
2020,752,528,SWE,NLD,08,2534605.9715262153,872389.6718703923,Export,2020
2020,578,250,NOR,FRA,01,126968.8316864316,147144.13563727072,Export,2020
2020,578,250,NOR,FRA,02,253697.99956607659,260569.60445648019,Export,2020
2020,578,250,NOR,FRA,03,1313417.2233086561,1239464.292030323,Export,2020
2020,578,250,NOR,FRA,04,246958.02461248275,205099.929027562,Export,2020
2020,578,250,NOR,FRA,05,18337744.170360602,22392589.15129347,Export,2020
2020,578,250,NOR,FRA,06,11473.148055098483,10783.21176435,Export,2020
2020,578,250,NOR,FRA,07,144965.7573321049,147510.81095525538,Export,2020
2020,578,250,NOR,FRA,08,380716.9560900913,331340.3121001988,Export,2020
2020,578,392,NOR,JPN,01,2206631.0037795575,2395945.798758532,Export,2020
2020,578,392,NOR,JPN,02,105565.61218118227,119840.29833312704,Export,2020
2020,578,392,NOR,JPN,03,146909.3029121013,139169.4263909057,Export,2020
2020,578,392,NOR,JPN,04,39224.751201286635,31833.85024299688,Export,2020
2020,578,392,NOR,JPN,05,30188.23094760169,42539.169332459605,Export,2020
2020,578,392,NOR,JPN,06,258926.08023716658,295264.2871921673,Export,2020
2020,578,392,NOR,JPN,07,136645.18849661193,142498.21956282546,Export,2020
2020,578,392,NOR,JPN,08,198383.04329521678,164510.29644712122,Export,2020
2020,578,380,NOR,ITA,01,49525.81915615435,58170.64455540906,Export,2020
2020,578,380,NOR,ITA,02,116478.44088718276,123048.66850085653,Export,2020
2020,578,380,NOR,ITA,03,53818.20811821368,32824.67016119335,Export,2020
2020,578,380,NOR,ITA,04,12422.070443195595,14474.00662901625,Export,2020
2020,578,380,NOR,ITA,05,157104.5678156973,148477.07621911974,Export,2020
2020,578,380,NOR,ITA,06,30400.513347496704,34309.140752443134,Export,2020
2020,578,380,NOR,ITA,07,226988.84939794496,164208.4586873876,Export,2020
2020,578,380,NOR,ITA,08,93947.13263824907,97268.39119014275,Export,2020
2020,578,710,NOR,ZAF,01,36945.77175136754,53504.323962799,Export,2020
2020,578,710,NOR,ZAF,02,198270.8770909597,220941.40286103584,Export,2020
2020,578,710,NOR,ZAF,03,130872.11009679236,139965.03851520017,Export,2020
2020,578,710,NOR,ZAF,04,52784.798414402445,58215.057107430446,Export,2020
2020,578,710,NOR,ZAF,05,39826.95970146289,35474.6088532725,Export,2020
2020,578,710,NOR,ZAF,06,14005.476840966016,9649.91689386715,Export,2020
2020,578,710,NOR,ZAF,07,679773.0336009592,639003.309491528,Export,2020
2020,578,710,NOR,ZAF,08,108062.83839289531,101569.45184249405,Export,2020
2021,842,156,USA,CHN,01,199763.0665680498,208934.69295065122,Export,2021
2021,842,156,USA,CHN,02,90532.39303213419,117320.59790186676,Export,2021
2021,842,156,USA,CHN,03,21952.72310908209,19015.18759008114,Export,2021
2021,842,156,USA,CHN,04,257959.75306878999,255316.39637235852,Export,2021
2021,842,156,USA,CHN,05,491206.8576856423,428582.2544413891,Export,2021
2021,842,156,USA,CHN,06,140353.37918116825,163551.61234738212,Export,2021
2021,842,156,USA,CHN,07,16182.183213873104,15577.775219173052,Export,2021
2021,842,156,USA,CHN,08,1602019.8089540561,1459457.2225266942,Export,2021
2021,842,392,USA,JPN,01,158106.24829786617,350635.9078331873,Export,2021
2021,842,392,USA,JPN,02,1132513.6210218316,1246567.4271715549,Export,2021
2021,842,392,USA,JPN,03,513036.9936956203,623177.0788634896,Export,2021
2021,842,392,USA,JPN,04,28663.39439969761,29519.313402734973,Export,2021
2021,842,392,USA,JPN,05,120101.36104754523,143641.32956595332,Export,2021
2021,842,392,USA,JPN,06,23953.57837309193,25746.13263079373,Export,2021
2021,842,392,USA,JPN,07,3709.7860673095615,3820.1958014640686,Export,2021
2021,842,392,USA,JPN,08,54377.27299501222,52827.68839707029,Export,2021
2021,842,76,USA,BRA,01,1224722.017629783,1065861.579913334,Export,2021
2021,842,76,USA,BRA,02,34426.91381933053,40493.34152865376,Export,2021
2021,842,76,USA,BRA,03,1095805.3818061089,1121108.28760165,Export,2021
2021,842,76,USA,BRA,04,721167.5207238873,218990.3830456716,Export,2021
2021,842,76,USA,BRA,05,210689.19440231952,212615.8542000772,Export,2021
2021,842,76,USA,BRA,06,171019.8585801324,217090.59880636312,Export,2021
2021,842,76,USA,BRA,07,57762.045560892526,68953.38538307087,Export,2021
2021,842,76,USA,BRA,08,103539.71691064662,72800.03673227633,Export,2021
2021,842,643,USA,RUS,01,450094.72286313464,143624.86015888283,Export,2021
2021,842,643,USA,RUS,02,108633.79977910955,110136.20123529753,Export,2021
2021,842,643,USA,RUS,03,11887.000262825064,10245.937509642554,Export,2021
2021,842,643,USA,RUS,04,94302.35215957256,103964.46385527616,Export,2021
2021,842,643,USA,RUS,05,17617.58560862377,21675.49900899267,Export,2021
2021,842,643,USA,RUS,06,34640.82518511672,39271.291777485596,Export,2021
2021,842,643,USA,RUS,07,42409.246235132516,47273.141424858244,Export,2021
2021,842,643,USA,RUS,08,40397.453341707806,49545.03806642824,Export,2021
2021,842,578,USA,NOR,01,472336.94099455746,469675.9580831847,Export,2021
2021,842,578,USA,NOR,02,1281312.4298986017,1177757.9607156806,Export,2021
2021,842,578,USA,NOR,03,61249.36618487351,62089.68732844213,Export,2021
2021,842,578,USA,NOR,04,463173.5355204341,430980.6642588351,Export,2021
2021,842,578,USA,NOR,05,374715.79024896596,222464.91928137126,Export,2021
2021,842,578,USA,NOR,06,24482.231032148924,57529.6207291495,Export,2021
2021,842,578,USA,NOR,07,1365113.2624744554,1174131.1009820115,Export,2021
2021,842,578,USA,NOR,08,36829.89523702992,34301.95333283721,Export,2021
2021,156,842,CHN,USA,01,1621027.189526254,1757367.4764191143,Export,2021
2021,156,842,CHN,USA,02,219329.82652715934,272506.7841631351,Export,2021
2021,156,842,CHN,USA,03,800707.64457743,748899.4663723549,Export,2021
2021,156,842,CHN,USA,04,7768452.152719534,8039552.798506465,Export,2021
2021,156,842,CHN,USA,05,143665.41126688753,183240.49196078352,Export,2021
2021,156,842,CHN,USA,06,266646.4280064416,121645.5276545122,Export,2021
2021,156,842,CHN,USA,07,403636.69263089553,408836.14049789135,Export,2021
2021,156,842,CHN,USA,08,568023.4179593907,635976.6555864401,Export,2021
2021,156,826,CHN,GBR,01,132995.45289245024,136044.71610140285,Export,2021
2021,156,826,CHN,GBR,02,16568.213739576662,14807.306204034794,Export,2021
2021,156,826,CHN,GBR,03,1186041.2935365574,1116805.2188175216,Export,2021
2021,156,826,CHN,GBR,04,162359.3592641006,156606.37893368836,Export,2021
2021,156,826,CHN,GBR,05,47277.972791121276,56130.35466835686,Export,2021
2021,156,826,CHN,GBR,06,112203.41283228356,101432.60002254929,Export,2021
2021,156,826,CHN,GBR,07,301557.29189896776,242849.19201827463,Export,2021
2021,156,826,CHN,GBR,08,724417.2269314653,807806.6217789388,Export,2021
2021,156,392,CHN,JPN,01,618053.5892143329,787541.3183401086,Export,2021
2021,156,392,CHN,JPN,02,72242.9837288157,70769.13612172155,Export,2021
2021,156,392,CHN,JPN,03,103235.53051914928,144412.98230365224,Export,2021
2021,156,392,CHN,JPN,04,24809.105483423053,19852.561897522002,Export,2021
2021,156,392,CHN,JPN,05,181487.3225919103,233752.06194627026,Export,2021
2021,156,392,CHN,JPN,06,419507.43803933193,322917.8089006509,Export,2021
2021,156,392,CHN,JPN,07,79129.03534311675,98119.69075852551,Export,2021
2021,156,392,CHN,JPN,08,34893.70696260081,83950.58012580658,Export,2021
2021,156,76,CHN,BRA,01,125898.45462135051,124233.7649753754,Export,2021
2021,156,76,CHN,BRA,02,206973.39696684715,160813.26138879513,Export,2021
2021,156,76,CHN,BRA,03,142371.4908857607,188223.453364605,Export,2021
2021,156,76,CHN,BRA,04,481561.6137074404,468306.35269323416,Export,2021
2021,156,76,CHN,BRA,05,411310.1126243811,439816.12601032335,Export,2021
2021,156,76,CHN,BRA,06,1448771.402703308,1007226.8395640623,Export,2021
2021,156,76,CHN,BRA,07,3900.3238297535427,3542.8801896833456,Export,2021
2021,156,76,CHN,BRA,08,110518.29531172483,138687.97523780164,Export,2021
2021,156,528,CHN,NLD,01,789236.235348958,498333.7181744438,Export,2021
2021,156,528,CHN,NLD,02,364451.5453702925,373907.09848285274,Export,2021
2021,156,528,CHN,NLD,03,18456.290717412143,15044.57744956959,Export,2021
2021,156,528,CHN,NLD,04,414132.21416849183,468153.95589998324,Export,2021
2021,156,528,CHN,NLD,05,994309.281051589,1047813.5990030771,Export,2021
2021,156,528,CHN,NLD,06,87799.5850749555,78179.8863262103,Export,2021
2021,156,528,CHN,NLD,07,665594.4082267951,461952.5935125824,Export,2021
2021,156,528,CHN,NLD,08,70683.6783061746,64088.20624901475,Export,2021
2021,156,752,CHN,SWE,01,57335.628497662045,56682.3958815238,Export,2021
2021,156,752,CHN,SWE,02,951220.2900988499,701531.1842725329,Export,2021
2021,156,752,CHN,SWE,03,1472914.144842819,1585363.7000671003,Export,2021
2021,156,752,CHN,SWE,04,46279.62970090908,35055.365090514446,Export,2021
2021,156,752,CHN,SWE,05,37463.46612794497,37379.704445135765,Export,2021
2021,156,752,CHN,SWE,06,289289.3051577246,231946.891980112,Export,2021
2021,156,752,CHN,SWE,07,796284.7748361297,843133.0011884705,Export,2021
2021,156,752,CHN,SWE,08,48543.726657607556,64827.2392787664,Export,2021
2021,276,392,DEU,JPN,01,10350655.494156033,9829910.082614768,Export,2021
2021,276,392,DEU,JPN,02,23796.804108150292,22020.89394473585,Export,2021
2021,276,392,DEU,JPN,03,40147.737514723405,45555.4193234169,Export,2021
2021,276,392,DEU,JPN,04,3037.397922841447,2248.789471309693,Export,2021
2021,276,392,DEU,JPN,05,1533951.4401797513,1926162.8691692809,Export,2021
2021,276,392,DEU,JPN,06,35670.77768134711,27243.75301717605,Export,2021
2021,276,392,DEU,JPN,07,163057.59907548415,92932.26716183418,Export,2021
2021,276,392,DEU,JPN,08,185472.022760876,148088.86527704206,Export,2021
2021,276,124,DEU,CAN,01,79878.68561318735,58470.91465220673,Export,2021
2021,276,124,DEU,CAN,02,309443.05709976424,333692.79173478833,Export,2021
2021,276,124,DEU,CAN,03,2993066.5218524346,3048365.909724956,Export,2021
2021,276,124,DEU,CAN,04,15514.974654196809,16778.174050276837,Export,2021
2021,276,124,DEU,CAN,05,21689.064123845066,24904.099371408658,Export,2021
2021,276,124,DEU,CAN,06,52067.52964230511,44673.77961845505,Export,2021
2021,276,124,DEU,CAN,07,53603.03823650403,49469.989862430106,Export,2021
2021,276,124,DEU,CAN,08,306162.4333500274,358016.5490225963,Export,2021
2021,276,76,DEU,BRA,01,619665.6378025893,770961.0828245743,Export,2021
2021,276,76,DEU,BRA,02,226451.0240824357,273208.15137395007,Export,2021
2021,276,76,DEU,BRA,03,3368924.4811569047,928664.5002640488,Export,2021
2021,276,76,DEU,BRA,04,820105.3558180317,805963.9350502316,Export,2021
2021,276,76,DEU,BRA,05,31053.36426589735,30620.18680579237,Export,2021
2021,276,76,DEU,BRA,06,81163.29206256152,63336.80762141867,Export,2021
2021,276,76,DEU,BRA,07,271070.47385933425,239639.44264350616,Export,2021
2021,276,76,DEU,BRA,08,83003.44724848118,76261.7353292304,Export,2021
2021,276,36,DEU,AUS,01,347015.9533197311,331211.3891249176,Export,2021
2021,276,36,DEU,AUS,02,1350571.6167753758,1266914.2904084923,Export,2021
2021,276,36,DEU,AUS,03,37888.37322132324,28263.14084479939,Export,2021
2021,276,36,DEU,AUS,04,1312162.3069940766,1256462.5103448909,Export,2021
2021,276,36,DEU,AUS,05,179558.24198748788,209282.78645116856,Export,2021
2021,276,36,DEU,AUS,06,1322639.958829537,1440346.5336954559,Export,2021
2021,276,36,DEU,AUS,07,655653.4107022686,685151.3683816459,Export,2021
2021,276,36,DEU,AUS,08,405898.43465276994,378957.74906681007,Export,2021
2021,276,710,DEU,ZAF,01,35925.67567521483,37134.43484746109,Export,2021
2021,276,710,DEU,ZAF,02,951189.9372742036,841462.5754408034,Export,2021
2021,276,710,DEU,ZAF,03,89987.83034184737,95549.92117341292,Export,2021
2021,276,710,DEU,ZAF,04,174284.44676743174,168365.050787239,Export,2021
2021,276,710,DEU,ZAF,05,155786.37413178268,160127.19415513007,Export,2021
2021,276,710,DEU,ZAF,06,876067.5539668405,951199.2331587848,Export,2021
2021,276,710,DEU,ZAF,07,100246.39515658269,127023.61988562165,Export,2021
2021,276,710,DEU,ZAF,08,155440.1178111327,191601.50533603318,Export,2021
2021,276,756,DEU,CHE,01,104818.98646737897,95482.80556797486,Export,2021
2021,276,756,DEU,CHE,02,7351.811934121058,9148.307586956405,Export,2021
2021,276,756,DEU,CHE,03,6797.039767057022,6783.120248226143,Export,2021
2021,276,756,DEU,CHE,04,55008.73895896547,59042.04842750716,Export,2021
2021,276,756,DEU,CHE,05,2043096.3434139665,1761091.4990866065,Export,2021
2021,276,756,DEU,CHE,06,136013.80219412595,177206.41828505823,Export,2021
